px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.4289	-12.6402	-2.78626	-0.582644	-0.738861	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0
5.30602	-12.5322	-2.82577	-0.662698	-0.831387	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	1.0593
5.16607	-12.4436	-2.84741	-0.692177	-0.807886	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0
5.04925	-12.3655	-2.81372	-0.709798	-0.754051	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	0.996258
4.94286	-12.2543	-2.80882	-0.762168	-0.769365	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0
4.83504	-12.1135	-2.88439	-0.853951	-0.882889	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	2.21459
4.74276	-11.9835	-2.88092	-0.913998	-0.899138	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0
4.66253	-11.8811	-2.77189	-0.934661	-0.821311	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.71646
4.60883	-11.7469	-2.7461	-1.01108	-0.868824	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0
4.53651	-11.6176	-2.74436	-1.06301	-0.87607	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0727297
4.49639	-11.4697	-2.7323	-1.14438	-0.925239	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0
4.39838	-11.2935	-2.92924	-1.1872	-0.920141	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.27341
4.38491	-11.1205	-2.92409	-1.28757	-0.993498	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0
4.44308	-10.9864	-2.69687	-1.44452	-1.17626	4.46178	-10.9843	4.45	-10.95	0	1.81804	13.0632
4.43335	-10.8436	-2.69083	-1.51168	-1.18086	4.4464	-10.8663	4.45	-10.85	0	1.81805	0
4.5113	-10.7181	-2.56871	-1.6825	-1.38569	4.60972	-11.1274	4.45	-10.75	0	1.81614	5.9728
4.49778	-10.5947	-2.55546	-1.72068	-1.33355	4.43858	-10.6346	4.45	-10.65	0	1.81614	0
4.3817	-10.4469	-2.66112	-1.57052	-0.901432	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.8477
4.40694	-10.289	-2.6797	-1.64253	-0.929589	4.44616	-10.2449	4.45	-10.25	0	3.6396	0
4.4383	-10.1439	-2.67273	-1.71631	-0.970114	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.172106
4.49367	-9.98642	-2.69868	-1.79995	-1.00921	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0
4.49228	-9.84323	-2.73026	-1.78548	-0.870811	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.46714
4.56163	-9.69643	-2.76499	-1.86365	-0.913333	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0
4.66445	-9.55747	-2.75793	-2.00923	-1.11088	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	2.59052
4.73486	-9.42852	-2.75191	-2.07263	-1.11492	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0
4.76773	-9.29867	-2.75147	-2.06128	-0.971539	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	1.04022
4.86247	-9.17293	-2.77881	-2.12958	-0.991239	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0
4.89059	-9.02373	-2.77437	-2.07069	-0.736204	5.03379	-9.03255	5	-9	0.908384	2.72514	3.84595
4.9901	-8.88066	-2.8077	-2.12487	-0.747196	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0
5.11117	-8.76865	-2.81083	-2.23118	-0.889537	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	1.29256
5.22202	-8.64893	-2.82333	-2.28865	-0.897971	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0
5.28865	-8.51517	-2.80839	-2.25955	-0.713972	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	1.80695
5.40007	-8.39078	-2.82855	-2.30226	-0.714744	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0
5.50674	-8.27525	-2.83191	-2.33604	-0.697593	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.0832406
5.62417	-8.16505	-2.84038	-2.37826	-0.700785	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0
5.7392	-8.06041	-2.83897	-2.41062	-0.679683	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.231277
5.84785	-7.9585	-2.82876	-2.44356	-0.676075	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0
5.95338	-7.85254	-2.81557	-2.44515	-0.584981	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.574364
6.06801	-7.75501	-2.80982	-2.47481	-0.58294	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0
6.13463	-7.6092	-2.77794	-2.37224	-0.252587	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	6.53839
6.25028	-7.48966	-2.79898	-2.38081	-0.24379	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0
6.38683	-7.40602	-2.80893	-2.46197	-0.418909	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	2.00286
6.51883	-7.29518	-2.83744	-2.48131	-0.412113	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0
6.65142	-7.2084	-2.84481	-2.52787	-0.474342	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.258552
6.77221	-7.12838	-2.82732	-2.55555	-0.47787	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0
6.90343	-7.04466	-2.82854	-2.58275	-0.4797	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.00309057
7.04306	-6.95773	-2.84336	-2.60775	-0.476468	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0
7.13708	-6.83928	-2.80052	-2.52782	-0.209669	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	4.45117
7.26167	-6.74873	-2.80092	-2.53732	-0.20716	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0
7.36148	-6.63271	-2.78147	-2.47687	-0.0283009	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	1.96751
7.47698	-6.53937	-2.77539	-2.47745	-0.0275798	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0
7.63156	-6.49196	-2.78941	-2.58969	-0.305772	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	4.61209
7.75768	-6.42183	-2.77505	-2.61054	-0.311378	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0
7.87493	-6.33877	-2.75343	-2.59792	-0.233757	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.493652
7.99349	-6.28202	-2.72086	-2.62067	-0.248155	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0
8.1144	-6.20549	-2.70832	-2.62038	-0.213036	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.14047
8.24362	-6.13605	-2.70525	-2.63471	-0.216514	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0
8.3767	-6.06483	-2.71357	-2.65652	-0.246153	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.188964
8.51833	-5.98062	-2.739	-2.66198	-0.234137	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0
8.62192	-5.87417	-2.70279	-2.58521	-0.0149839	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	3.16352
8.75023	-5.78443	-2.71582	-2.57874	-0.00494064	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0
8.89059	-5.71598	-2.7313	-2.60791	-0.0733709	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.446898
9.03014	-5.61293	-2.76761	-2.59615	-0.0521206	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0
9.13773	-5.50216	-2.74882	-2.52967	0.112869	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	1.69364
9.26013	-5.39454	-2.76663	-2.50914	0.131195	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0
9.37836	-5.30347	-2.76441	-2.50345	0.122908	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.197114
9.48727	-5.22632	-2.73711	-2.50191	0.116327	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0
9.57529	-5.0987	-2.7091	-2.39414	0.370022	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	4.53811
9.67811	-4.98596	-2.71398	-2.36522	0.380571	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0
9.77772	-4.87649	-2.7119	-2.33891	0.38879	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.166256
9.87797	-4.7631	-2.71531	-2.31365	0.393349	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0
9.97679	-4.65268	-2.71463	-2.29358	0.388446	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.0136631
10.0733	-4.54078	-2.71296	-2.27246	0.388238	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0
10.2362	-4.48228	-2.73453	-2.40844	0.0116988	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	8.51813
10.3473	-4.37397	-2.74298	-2.40343	0.0166262	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0
10.3747	-4.21809	-2.66733	-2.21783	0.471893	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	13.8012
10.4611	-4.09254	-2.676	-2.18752	0.47717	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0
10.5773	-3.99956	-2.67923	-2.24705	0.266349	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	2.56378
10.6644	-3.8736	-2.6883	-2.22492	0.275124	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0
10.7525	-3.75283	-2.69363	-2.21672	0.249363	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.423444
10.8446	-3.60959	-2.7276	-2.1924	0.261504	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0
10.8895	-3.47201	-2.72215	-2.10583	0.434422	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	1.93338
10.9551	-3.32782	-2.75386	-2.06998	0.450494	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0
11.0705	-3.22394	-2.75616	-2.16031	0.161331	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.5178
11.1511	-3.08768	-2.7669	-2.14536	0.168146	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0
11.1932	-2.93835	-2.75115	-2.0552	0.363901	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.42753
11.2615	-2.78864	-2.77129	-2.02812	0.371995	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0
11.1902	-2.58838	-2.75965	-1.71909	1.08921	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	31.1769
11.1956	-2.45223	-2.75167	-1.65834	1.09695	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0
11.2595	-2.34024	-2.69157	-1.72808	0.779527	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	6.05532
11.2727	-2.18734	-2.69742	-1.67928	0.785679	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0
11.3287	-2.05316	-2.67966	-1.73423	0.536922	11.1623	-1.9797	11.3	-2	0.909855	2.72956	4.28793
11.3495	-1.89456	-2.69885	-1.70185	0.537749	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0
